"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20190709","CVE-2019-1083","4507419",".NET Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231212","CVE-2023-35642","5033371","Internet Connection Sharing (ICS) Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231212","CVE-2023-35642","5033371","Internet Connection Sharing (ICS) Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231212","CVE-2023-35642","5033371","Internet Connection Sharing (ICS) Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231212","CVE-2023-35642","5033371","Internet Connection Sharing (ICS) Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20181113","CVE-2018-8566","4465664","BitLocker Security Feature Bypass Vulnerability","Windows Server 2019","BitLocker","Important","Security Feature Bypass",""
"20210923","CVE-2021-36961","5005568","Windows Installer Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20210923","CVE-2021-36961","5005568","Windows Installer Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20210923","CVE-2021-36961","5005568","Windows Installer Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20210923","CVE-2021-36961","5005568","Windows Installer Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20200714","CVE-2020-1147","4578966",".NET Framework, SharePoint Server, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Critical","Remote Code Execution","http://packetstormsecurity.com/files/158694/SharePoint-DataSet-DataTable-Deserialization.html, http://packetstormsecurity.com/files/158876/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html, https://www.exploitalert.com/view-details.html?id=35992, http://packetstormsecurity.com/files/163644/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html"
"20200714","CVE-2020-1147","4578966",".NET Framework, SharePoint Server, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Critical","Remote Code Execution","http://packetstormsecurity.com/files/158694/SharePoint-DataSet-DataTable-Deserialization.html, http://packetstormsecurity.com/files/158876/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html, https://www.exploitalert.com/view-details.html?id=35992, http://packetstormsecurity.com/files/163644/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html"
"20200714","CVE-2020-1147","4578966",".NET Framework, SharePoint Server, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Critical","Remote Code Execution","http://packetstormsecurity.com/files/158694/SharePoint-DataSet-DataTable-Deserialization.html, http://packetstormsecurity.com/files/158876/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html, https://www.exploitalert.com/view-details.html?id=35992, http://packetstormsecurity.com/files/163644/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html"
"20200714","CVE-2020-1147","4578966",".NET Framework, SharePoint Server, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Critical","Remote Code Execution","http://packetstormsecurity.com/files/158694/SharePoint-DataSet-DataTable-Deserialization.html, http://packetstormsecurity.com/files/158876/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html, https://www.exploitalert.com/view-details.html?id=35992, http://packetstormsecurity.com/files/163644/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html"
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
"20230110","ADV200011","5012170","Microsoft Guidance for Addressing Security Feature Bypass in GRUB","Windows Server 2019","Microsoft","Important","Security Feature Bypass",""
